TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557649027.19583,57.504416,4.817635,1.467593,1.025047,0.622999,4.840583,2.391968,1.853042,0.653533,0.443714,6.045089,9.090137,3.463843,1.816776,0.606515,0.633593,0.432534,0.127219,0.294203,0.248569,25.211804,4.903663,3.038869,1.114087,0.33904,4,4,4,4,4,sad
1557649027.32138,42.136272,3.79031,1.515141,1.224922,0.60474,5.428089,2.781592,2.681554,0.965946,0.624393,5.571772,7.566,2.759163,1.410777,0.571483,0.595149,0.415269,0.175515,0.346815,0.244815,19.821406,4.345429,2.978716,1.220944,0.397332,4,4,4,4,4,sad
1557649027.44783,25.702349,3.045225,1.642506,1.385918,0.594807,6.708832,3.298725,3.932682,1.52266,0.950493,5.569028,6.292936,2.088662,1.122147,0.541584,0.610341,0.415789,0.268114,0.416493,0.247245,13.599651,4.047077,2.702611,1.311056,0.480095,4,4,4,4,4,sad
1557649027.57379,13.36641,2.786021,1.844626,1.462405,0.582888,9.100728,3.965833,5.483555,2.255513,1.386197,6.408809,5.408657,1.604743,0.989352,0.525051,0.658252,0.402468,0.371673,0.487491,0.251807,9.080635,4.157257,2.313968,1.368511,0.565549,4,4,4,4,4,sad
1557649027.69984,5.908767,3.004227,2.082606,1.430039,0.563883,12.694393,4.771741,7.019049,2.995251,1.827785,8.087288,4.849949,1.357051,0.974918,0.529158,0.784406,0.364928,0.465769,0.547571,0.255063,6.292821,4.595729,1.988754,1.383018,0.632782,4,4,4,4,4,sad
1557649027.826,3.029082,3.468239,2.26858,1.300495,0.539145,16.056369,5.590397,8.106698,3.526754,2.138946,9.872413,4.456094,1.284128,1.004679,0.552495,0.934077,0.318237,0.536372,0.588538,0.253852,5.28478,5.070283,1.826269,1.356293,0.666906,4,4,4,4,4,sad
1557649027.95185,2.267962,3.899341,2.336656,1.118649,0.510333,18.361071,6.235321,8.388435,3.681683,2.212624,11.573951,4.155542,1.290907,1.036418,0.580519,1.094615,0.298276,0.573536,0.605014,0.246971,5.081577,5.321614,1.872251,1.303313,0.661243,4,4,4,4,4,sad
1557649028.07791,2.307165,4.122015,2.266799,0.945965,0.481572,19.120305,6.507757,7.744073,3.420241,2.026776,12.749609,3.98819,1.392452,1.073113,0.592754,1.229032,0.335637,0.579665,0.595567,0.237929,5.196097,5.220438,2.081051,1.24747,0.621932,4,4,4,4,4,sad
1557649028.20386,2.570502,4.117046,2.10861,0.835161,0.460913,17.160367,6.26374,6.34759,2.846342,1.656757,13.474213,4.000478,1.644043,1.129225,0.575624,1.288492,0.437855,0.5615,0.563364,0.233759,5.3741,4.804908,2.386776,1.205738,0.567115,4,4,4,4,4,sad
1557649028.32982,3.094525,3.950876,1.931942,0.812255,0.455314,14.337631,5.509947,4.59151,2.153875,1.23768,13.584564,4.18769,2.054132,1.202414,0.530023,1.288701,0.590952,0.531414,0.515191,0.241366,5.921014,4.243667,2.706573,1.18312,0.518044,4,4,4,4,4,sad
1557649028.45597,3.659962,3.709869,1.773638,0.87314,0.464648,10.192291,4.399274,2.906815,1.538493,0.89671,13.106526,4.496116,2.532427,1.267936,0.469346,1.211693,0.769348,0.503486,0.459848,0.263908,6.629019,3.745317,2.92483,1.16766,0.489711,4,4,4,4,4,sad
1557649028.58223,4.200942,3.46094,1.647894,0.986639,0.48291,6.910068,3.21903,1.624464,1.108578,0.697232,12.086106,4.822441,2.919165,1.294984,0.412503,1.106358,0.950791,0.487115,0.405247,0.300534,7.489248,3.45001,2.952334,1.138903,0.487669,4,4,4,4,4,sad
1557649028.70818,4.578224,3.228073,1.551684,1.117683,0.502332,4.234248,2.270246,0.876774,0.868282,0.622068,10.65662,5.039091,3.07766,1.269766,0.377156,0.994537,1.111674,0.486931,0.358351,0.346242,7.995157,3.347586,2.75699,1.082737,0.508114,4,4,4,4,4,sad
1557649028.83444,4.837631,3.053856,1.488232,1.246316,0.517016,2.768538,1.72818,0.593272,0.753215,0.6066,9.033908,5.103861,2.961387,1.203888,0.374267,0.891775,1.226116,0.498368,0.325786,0.392049,8.131972,3.380495,2.404196,0.997495,0.543646,4,4,4,4,4,sad
1557649028.96059,4.992711,3.010931,1.493078,1.356636,0.521335,2.081619,1.586404,0.581537,0.694881,0.594633,7.337796,5.155234,2.687102,1.126493,0.402689,0.78838,1.272965,0.514384,0.312317,0.42806,7.758449,3.523328,2.032521,0.890901,0.584866,4,4,4,4,4,sad
1557649029.08675,5.111845,3.137366,1.590562,1.434013,0.512549,2.113457,1.688509,0.667168,0.667918,0.572171,5.894572,5.394249,2.497998,1.076312,0.449742,0.679189,1.239868,0.522603,0.314762,0.447522,7.074859,3.76032,1.776573,0.779906,0.622619,4,4,4,4,4,sad
1557649029.2128,5.066568,3.390335,1.772695,1.465062,0.496418,2.006674,1.891243,0.775179,0.666467,0.555874,5.140735,5.956712,2.624789,1.083003,0.498663,0.582236,1.13453,0.515914,0.321532,0.448603,6.150809,4.038128,1.699235,0.685399,0.650605,4,4,4,4,4,sad
1557649029.33886,4.858146,3.626334,2.04332,1.43648,0.482934,1.83843,2.031643,0.890053,0.680897,0.562745,5.297995,6.780038,3.134871,1.154971,0.538545,0.482352,0.981088,0.511112,0.320763,0.434111,5.188274,4.261603,1.812889,0.621702,0.663695,4,4,4,4,4,sad
1557649029.46481,4.549587,3.712966,2.48948,1.353701,0.481362,1.69802,2.012304,1.022666,0.692556,0.596056,7.079888,7.564522,3.887992,1.277305,0.567466,0.443575,0.813667,0.542284,0.305642,0.408901,4.576415,4.311264,2.092754,0.598683,0.658228,4,4,4,4,4,sad
1557649029.59087,4.238493,3.713076,3.199244,1.246671,0.494561,1.588741,1.847969,1.188703,0.6884,0.643315,10.295456,7.944569,4.590672,1.420907,0.588218,0.484549,0.675105,0.638795,0.278801,0.377633,4.407227,4.142663,2.483574,0.634316,0.63393,4,4,4,4,4,sad
1557649029.71682,4.05304,3.815554,4.146286,1.171164,0.518679,1.626661,1.640774,1.398218,0.674612,0.682611,14.108086,7.710507,4.99595,1.549686,0.602955,0.581115,0.597557,0.799769,0.252999,0.344699,4.429964,3.822353,2.904938,0.746113,0.595317,4,4,4,4,4,sad
