TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557626340.52895,2.674248,0.911265,1.225231,1.509016,0.998087,2.106882,0.761747,1.140377,1.071583,1.038805,0.991237,0.77884,0.354181,0.484486,0.575736,1.545399,0.813359,0.575365,1.005431,1.247318,2.046216,1.308725,0.525908,0.596046,0.812116,4,4,1,4,4,sad
1557626340.65626,3.098088,0.917096,1.194631,1.589301,1.039076,3.02353,0.687674,1.111808,1.07317,0.93297,1.240568,0.986827,0.412998,0.53361,0.514887,1.815717,0.939373,0.533436,1.099174,1.279452,3.12524,1.392417,0.511405,0.722978,0.779347,4,4,1,4,4,sad
1557626340.78356,3.910611,0.893805,1.135347,1.620443,1.100234,4.080168,0.64897,1.053347,1.076932,0.836938,1.51723,1.262399,0.511038,0.610503,0.450152,2.28695,1.145916,0.54213,1.151701,1.322279,4.516711,1.575383,0.584,0.943078,0.74708,4,4,1,4,4,sad
1557626340.91087,4.87177,0.908118,1.089463,1.576203,1.176833,4.960583,0.655654,0.960645,1.072631,0.784468,1.800379,1.523798,0.625902,0.713324,0.401436,3.212127,1.495155,0.631352,1.148645,1.361892,5.874748,1.823506,0.737023,1.23188,0.729793,4,4,1,4,4,sad
1557626341.03817,5.41078,1.015348,1.097508,1.447666,1.25698,5.280447,0.713213,0.850904,1.042156,0.801326,2.027234,1.682869,0.722571,0.827959,0.382975,7.226368,2.917548,1.571783,1.406996,1.494375,6.644885,2.067136,0.931077,1.522778,0.737081,4,4,1,4,4,sad
1557626341.16548,5.292888,1.216234,1.173562,1.249077,1.324285,4.997022,0.802065,0.75425,0.978762,0.892351,2.266653,1.683602,0.76671,0.922972,0.396789,21.492325,8.147843,5.473182,2.795848,2.042195,6.665982,2.209212,1.105077,1.729819,0.7714,4,4,1,4,4,sad
1557626341.29279,4.567803,1.462119,1.300293,1.01964,1.363039,4.233851,0.878441,0.698456,0.896566,1.036026,2.525834,1.538571,0.742518,0.964214,0.433033,52.893689,19.923305,14.258903,6.120801,3.33551,6.016843,2.17822,1.213663,1.789923,0.824591,4,4,1,4,4,sad
1557626341.4201,3.471315,1.722481,1.445308,0.805134,1.363635,3.220054,0.899222,0.703535,0.82013,1.189588,2.758314,1.329434,0.66832,0.936929,0.476974,101.594722,38.416015,27.839611,11.39975,5.416955,4.905363,1.977923,1.242318,1.692594,0.879348,4,4,1,4,4,sad
1557626341.54742,3.240417,2.052281,1.564458,0.643936,1.32749,2.658719,0.864702,0.764475,0.770932,1.30178,2.950821,1.174954,0.579393,0.849738,0.518431,159.665157,60.272416,43.458962,17.554659,7.899839,4.284296,1.765367,1.205976,1.48612,0.926475,4,4,1,4,4,sad
1557626341.67474,5.452465,2.611939,1.622335,0.551494,1.264377,3.434918,0.844334,0.861782,0.750108,1.333631,3.179451,1.149065,0.508188,0.732685,0.555023,213.376605,79.83021,56.768592,22.762134,10.081532,5.451426,1.773761,1.138597,1.249506,0.96878,4,4,1,4,4,sad
