TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557646145.872220,15.014313,5.056344,3.163818,4.182515,3.199081,2.184626,1.510989,2.896660,4.354892,8.485854,24.355746,1.847458,4.161563,3.968730,4.012343,5.256019,4.470456,8.850365,10.086364,8.848843,8.816166,3.342600,2.948801,2.658879,2.968204,4,4,4,4,4
1557646145.998275,13.784059,4.776182,2.883744,4.995563,3.995958,2.410349,1.512989,3.070693,5.143843,9.602485,26.680613,1.282646,3.920061,4.505444,4.068835,4.760035,4.737736,7.589135,9.480532,7.854197,9.570067,3.782134,2.612256,3.299362,3.544458,4,4,4,4,4
1557646146.124429,11.781547,4.093948,2.506068,6.113570,4.974873,2.695783,1.384705,3.067504,6.378972,11.154469,28.940771,1.133765,3.672853,5.494082,4.131682,4.363377,4.701023,6.352482,9.261313,7.731224,9.848561,3.952416,2.232401,4.218487,4.281234,4,4,4,4,4
1557646146.250484,9.560240,3.276922,2.229179,7.525941,6.047312,2.844407,1.151277,2.982758,7.969787,12.834860,27.318763,1.475379,3.619883,6.913373,4.286784,4.098527,4.417216,5.348689,9.371728,8.387281,9.590501,3.873896,1.938763,5.353018,5.137663,4,4,4,4,4
1557646146.376539,7.776273,2.631129,2.265506,9.035495,7.074549,2.771589,0.894207,2.905869,9.609375,14.222503,26.670239,2.322144,3.892868,8.533591,4.601672,4.007779,4.118991,4.858009,9.817407,9.627002,9.053595,3.631185,1.831965,6.521648,6.033543,4,4,4,4,4
1557646146.502794,6.543354,2.295721,2.803262,10.329506,7.946212,2.473178,0.776962,2.937197,10.890990,15.030782,24.874411,3.568948,4.624569,9.945379,5.100487,4.819784,4.243798,5.407162,10.657049,11.282726,8.573090,3.417657,1.985459,7.502845,6.902314,4,4,4,4,4
1557646146.629049,5.896738,2.298196,3.866028,11.131405,8.660922,2.092289,0.962727,3.151862,11.542280,15.328503,23.569079,5.796013,6.173119,10.817969,5.868303,8.711565,5.305283,7.413936,12.002507,13.339283,8.276717,3.400493,2.421556,8.143618,7.750129,4,4,4,4,4
1557646146.754904,5.581827,2.563900,5.234491,11.314021,9.307277,1.760280,1.514085,3.519209,11.522469,15.488609,24.017917,11.154668,9.047455,11.354991,7.240091,17.854274,7.622652,10.722698,13.961500,15.958607,8.554735,3.648239,3.065272,8.409020,8.637257,4,4,4,4,4
1557646146.881158,5.360349,2.968835,6.539008,10.933283,9.984294,1.617637,2.347776,3.933036,11.022104,15.933435,50.388191,24.028785,14.162208,13.536908,10.155490,32.439672,11.063855,14.609553,16.523794,19.414920,9.211520,4.076521,3.736783,8.387484,9.614552,4,4,4,4,4
1557646147.007213,5.182312,3.369310,7.356728,10.174645,10.726093,1.752138,3.269269,4.255426,10.356216,16.879040,163.181263,53.003648,23.910565,21.356592,15.974136,50.104774,15.039516,17.955664,19.377667,23.777287,10.074609,4.517360,4.187751,8.218403,10.662256,4,4,4,4,4
