TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557623995.14313,3.286257,5.664238,2.559317,1.727146,1.69425,2.290249,2.770004,1.127665,1.576295,1.545961,0.909816,1.498332,0.533954,0.277399,0.664582,3.041407,3.108886,1.567435,0.7391,0.682801,6.512349,4.001853,1.449006,1.52305,1.27636,4,4,0,4,4,happy
1557623995.2694,3.060193,6.207365,2.479446,1.644878,1.433224,1.384893,2.071877,1.092065,1.396527,1.453064,0.859344,1.607423,0.423614,0.317284,0.742105,2.367579,2.88342,1.650272,0.713027,0.693614,5.423474,3.330439,1.036344,1.573666,1.276903,4,4,0,4,4,happy
1557623995.39557,3.030836,6.664491,2.253947,1.548089,1.193966,1.157018,1.686214,1.14151,1.233038,1.418086,0.80522,1.707495,0.374225,0.384431,0.78639,1.824096,2.643143,1.665423,0.709547,0.724226,4.393566,2.882796,0.711149,1.623406,1.291137,4,4,0,4,4,happy
1557623995.52173,3.001616,6.857564,2.021928,1.481084,1.017871,1.433834,1.520054,1.226888,1.114335,1.451208,0.743196,1.727333,0.353148,0.460421,0.787412,1.516519,2.443511,1.600193,0.728743,0.769227,3.487443,2.649423,0.507839,1.694309,1.339853,4,4,0,4,4,happy
1557623995.6478,2.992895,6.697229,1.903843,1.458536,0.91265,2.07665,1.454675,1.3097,1.077321,1.53329,0.671378,1.609163,0.321566,0.538649,0.754598,1.454707,2.289035,1.45051,0.770059,0.816474,2.833328,2.689207,0.449407,1.8076,1.435928,4,4,4,4,4,happy
1557623995.77407,3.073542,6.332905,1.895294,1.456916,0.85974,2.925553,1.444656,1.389421,1.144296,1.625435,0.608835,1.374232,0.278999,0.621545,0.70918,1.554959,2.212509,1.212451,0.834684,0.851151,2.420254,3.245898,0.521863,1.959414,1.564974,4,4,4,4,4,happy
1557623995.89994,3.32544,6.145843,1.912239,1.443221,0.835205,3.81537,1.50864,1.464264,1.301502,1.691335,0.604461,1.149207,0.257206,0.718137,0.671941,1.661556,2.365926,0.951323,0.923439,0.865929,2.274085,4.688187,0.703419,2.119881,1.68858,4,4,4,4,4,happy
1557623996.026,3.798401,6.596158,1.879956,1.399839,0.823191,4.694701,1.691751,1.552523,1.501599,1.710587,0.699113,1.093787,0.26992,0.834845,0.653764,1.681728,2.913116,0.817308,1.034692,0.864982,2.451132,7.278742,0.965314,2.241548,1.763891,4,4,4,4,4,happy
1557623996.15197,4.279405,7.941356,1.735863,1.329465,0.81521,5.379749,2.018362,1.671727,1.679467,1.675521,0.86698,1.308378,0.313765,0.965099,0.65252,1.561893,3.943755,0.931774,1.161841,0.858321,2.758221,10.896976,1.267515,2.278066,1.76062,4,4,0,4,4,happy
1557623996.27804,4.583369,9.989168,1.495108,1.258935,0.808256,5.829957,2.550646,1.814306,1.801583,1.586164,1.050684,1.779835,0.379371,1.093306,0.656,1.323388,5.409069,1.32093,1.291704,0.854392,3.068896,14.841157,1.565004,2.208628,1.674549,4,4,0,4,4,happy
1557623996.4042,4.580804,12.126532,1.245675,1.225489,0.799938,6.086915,3.353483,1.921903,1.870401,1.448695,1.160973,2.395873,0.451094,1.202019,0.650872,1.085636,7.123149,1.921398,1.408697,0.856575,3.295811,18.07378,1.827811,2.051031,1.531842,4,4,0,4,4,happy
1557623996.53007,4.382553,13.625362,1.086036,1.240716,0.787147,6.122045,4.424251,1.927279,1.905012,1.275902,1.155295,3.002277,0.503809,1.276804,0.631024,0.973815,8.76669,2.539019,1.489535,0.860991,3.596856,19.757906,2.013407,1.840213,1.373934,4,4,0,4,4,happy
1557623996.65604,4.30858,14.01726,1.087734,1.281093,0.770687,5.883125,5.608697,1.804796,1.914303,1.09046,1.040819,3.460033,0.520283,1.310101,0.597732,1.117704,9.950289,2.943299,1.516943,0.860157,4.263558,19.712174,2.063657,1.619634,1.233888,4,4,0,4,4,happy
1557623996.78231,4.621613,13.286809,1.292681,1.305141,0.754822,5.343464,6.62201,1.612741,1.879579,0.918431,0.883868,3.689817,0.50408,1.304325,0.55744,1.474553,10.369861,2.989667,1.483841,0.844721,5.482674,18.495173,1.953336,1.439787,1.125898,4,4,0,4,4,happy
1557623996.90827,5.452648,11.816541,1.693074,1.284772,0.748403,4.502746,7.17463,1.431567,1.771346,0.782596,0.759666,3.670936,0.478989,1.268296,0.519047,1.959054,9.910348,2.677918,1.400162,0.809607,7.281041,17.026739,1.706682,1.343094,1.04998,4,4,0,4,4,happy
1557623997.03464,6.58211,10.103801,2.202763,1.227735,0.762191,3.557214,7.119516,1.321826,1.574324,0.695799,0.686775,3.438612,0.479452,1.20736,0.491588,2.437276,8.679821,2.148833,1.293775,0.761562,9.273382,16.046205,1.441573,1.346991,1.003052,4,4,0,4,4,happy
1557623997.16101,7.676911,8.568461,2.73134,1.16206,0.80114,2.76007,6.524225,1.308211,1.314611,0.668149,0.660254,3.066861,0.522258,1.124084,0.485406,2.813376,6.95382,1.628336,1.196542,0.713209,10.839344,15.707214,1.316603,1.429052,0.985613,4,4,0,4,4,happy
