TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557649295.489009,78.793572,8.418709,1.393168,2.258849,0.812350,3.083601,2.394628,0.979243,2.039369,1.880863,6.799332,8.704839,3.238844,2.154979,0.892166,2.171488,1.951784,0.887155,0.900135,0.681353,29.400913,3.249327,1.653759,1.290974,0.822222,4,4,4,0,4
1557649295.615232,69.033353,7.697217,1.131795,2.202411,0.873918,2.817213,2.451648,0.789424,1.789851,1.943832,5.944829,5.951197,2.519719,2.266748,0.845858,2.070200,2.028374,0.855407,0.880465,0.638078,26.264062,3.203289,1.604181,1.401817,0.876004,4,4,4,0,4
1557649295.741357,52.057798,6.489633,0.910515,2.110687,0.928547,2.459549,2.383183,0.639074,1.486367,1.902143,4.951345,4.051293,1.959847,2.401227,0.781038,1.889566,1.980215,0.792081,0.845419,0.617740,20.598217,3.123654,1.682737,1.473394,0.934445,4,4,4,0,4
1557649295.867382,32.878644,5.214918,0.801914,1.977244,0.975641,2.245070,2.195374,0.529771,1.147977,1.776744,4.113111,2.991003,1.538054,2.484914,0.718725,1.685837,1.819392,0.724853,0.793587,0.622915,14.157510,3.099968,1.855517,1.464893,0.965472,4,4,4,0,4
1557649295.993409,17.406950,4.165586,0.800133,1.823712,1.018391,2.215041,1.924585,0.484565,0.848233,1.615855,3.462076,2.508736,1.276240,2.453011,0.692056,1.553674,1.590305,0.690896,0.743501,0.647975,8.598104,3.166104,2.032348,1.371151,0.957890,4,4,4,0,4
1557649296.119337,8.393026,3.394206,0.852531,1.674567,1.057531,2.423147,1.626759,0.533015,0.662200,1.475551,3.224889,2.344074,1.176232,2.280119,0.729990,1.526115,1.338433,0.697758,0.717715,0.681299,5.348604,3.282202,2.113167,1.211816,0.924869,4,4,4,0,4
1557649296.245465,5.239644,2.793368,0.914789,1.546965,1.100363,2.708512,1.363258,0.671396,0.640699,1.400734,3.270133,2.242615,1.227892,2.014165,0.845119,1.580876,1.096533,0.724261,0.734721,0.718278,3.740488,3.356239,2.058656,1.040565,0.903231,4,4,4,0,4
1557649296.371495,5.232304,2.263505,0.981032,1.454177,1.163373,2.849447,1.159926,0.861250,0.793242,1.407939,3.465872,2.054701,1.375909,1.751846,1.029615,1.679800,0.895779,0.734746,0.797155,0.764631,3.417423,3.307468,1.889152,0.915542,0.937429,4,4,4,0,4
1557649296.497527,5.630397,1.873222,1.074029,1.420225,1.260315,2.884467,1.031852,1.035899,1.077335,1.478661,3.686544,1.771353,1.550487,1.577833,1.253622,1.746524,0.784888,0.705521,0.889537,0.827558,3.442863,3.175864,1.668202,0.889326,1.052104,4,4,4,0,4
1557649296.623659,5.728935,1.737934,1.206928,1.475289,1.390368,2.565251,0.967981,1.131488,1.420702,1.571290,3.806527,1.486508,1.682124,1.533655,1.467868,1.770126,0.798145,0.653783,0.987525,0.902674,3.428250,3.027807,1.458664,1.000669,1.233105,4,4,4,0,4
1557649296.749692,5.555427,1.892767,1.375061,1.635173,1.532850,2.245255,0.973065,1.130579,1.752099,1.643487,4.006935,1.395827,1.751217,1.614505,1.631565,1.748659,0.934742,0.616325,1.063352,0.971626,3.653024,2.938721,1.318754,1.238619,1.433655,4,4,4,0,4
1557649296.876026,5.232998,2.259681,1.570416,1.886137,1.650441,1.837743,1.046118,1.059672,2.020913,1.666608,4.486300,1.795883,1.770946,1.780653,1.728202,1.736310,1.160719,0.625353,1.099333,1.007610,3.917029,2.946175,1.284943,1.547808,1.596193,4,4,4,0,4
1557649297.002261,4.696930,2.692662,1.765806,2.184227,1.705335,1.689104,1.192875,0.996781,2.196659,1.630204,5.716586,2.926712,1.775539,1.982547,1.763535,1.730936,1.404301,0.708397,1.095088,0.990723,3.990191,3.018877,1.373331,1.860917,1.675078,4,4,4,0,4
1557649297.128098,4.142123,3.052838,1.940168,2.467461,1.678689,1.580215,1.375137,1.019628,2.281813,1.540492,7.481961,4.816455,1.785827,2.182744,1.755207,1.738582,1.581595,0.868242,1.068615,0.920512,4.010787,3.056428,1.585251,2.126857,1.652437,4,4,4,0,4
1557649297.254236,3.575722,3.292040,2.072438,2.670288,1.579576,1.728851,1.548866,1.171141,2.301021,1.416355,9.705639,7.195548,1.823425,2.352034,1.719352,1.708732,1.638081,1.074517,1.043589,0.820734,3.698436,2.971213,1.856065,2.314381,1.541402,4,4,4,0,4
1557649297.380374,3.414155,3.402387,2.152629,2.743439,1.439739,1.782655,1.665503,1.433521,2.280874,1.284067,11.586548,9.534031,1.890557,2.455615,1.663577,1.627001,1.567944,1.262324,1.028928,0.729393,3.533377,2.738015,2.108568,2.414702,1.377965,4,4,4,0,4
1557649297.506314,3.843688,3.388187,2.147030,2.668135,1.292143,1.981056,1.681140,1.722015,2.246217,1.166182,12.401518,11.256693,1.982957,2.459561,1.583562,1.490935,1.411992,1.368684,1.014009,0.678176,3.701060,2.387582,2.230700,2.435219,1.202734,4,4,4,0,4
1557649297.632454,4.744332,3.247678,2.061031,2.469730,1.158109,2.034661,1.585212,1.947839,2.210946,1.080078,11.939132,11.930591,2.073413,2.347668,1.471507,1.334381,1.228798,1.365978,0.975192,0.676589,4.114566,1.994311,2.193365,2.384282,1.047185,4,4,4,0,4
1557649297.758496,6.175310,2.993700,1.918071,2.206027,1.046455,2.185746,1.402432,2.062924,2.176096,1.036459,10.398830,11.458371,2.145405,2.124726,1.323605,1.235595,1.067405,1.262020,0.900213,0.713023,5.040065,1.636591,2.025588,2.260844,0.921946,4,4,4,0,4
1557649297.884538,7.257769,2.633475,1.754038,1.944730,0.961890,2.193909,1.173307,2.085898,2.146159,1.041253,8.503246,10.177136,2.193806,1.838011,1.157728,1.212922,0.945786,1.092516,0.803631,0.763578,5.802526,1.360107,1.803022,2.072081,0.823140,4,4,4,0,4
1557649298.010482,7.953517,2.180468,1.598887,1.737415,0.907137,2.152542,0.926038,2.061229,2.120723,1.085679,6.955869,8.623069,2.220426,1.559360,1.007420,1.257138,0.847328,0.916184,0.720078,0.807114,6.478246,1.159181,1.626359,1.845205,0.739540,4,4,4,0,4
1557649298.136627,7.491878,1.706537,1.489568,1.601239,0.887929,1.980919,0.693337,2.067380,2.104332,1.149745,6.015957,7.299717,2.223377,1.347195,0.907499,1.297888,0.754550,0.786118,0.673283,0.836411,6.466470,1.028236,1.556093,1.622173,0.665887,4,4,4,0,4
1557649298.262573,6.529976,1.318459,1.437177,1.530787,0.906942,1.701272,0.509032,2.166496,2.096138,1.210165,5.596351,6.416255,2.167419,1.226348,0.878453,1.334895,0.673106,0.735473,0.670603,0.852339,6.027590,0.970437,1.578094,1.454347,0.606614,4,4,4,0,4
1557649298.388819,5.312849,1.111338,1.429719,1.504075,0.949660,1.497088,0.394907,2.363656,2.072372,1.247969,5.203438,5.860977,2.039671,1.181059,0.908645,1.381567,0.625871,0.761144,0.700423,0.853699,5.253860,0.986023,1.621014,1.359642,0.563716,4,4,4,0,4
1557649298.514968,4.522114,1.105929,1.437676,1.484624,0.990877,1.290285,0.353194,2.588851,1.998420,1.262750,4.679281,5.381744,1.861486,1.180639,0.966064,1.470398,0.627035,0.824438,0.734165,0.834972,4.434447,1.055093,1.614751,1.311305,0.539524,4,4,4,0,4
1557649298.641216,4.390007,1.257739,1.413662,1.437686,1.008493,1.393908,0.365070,2.724145,1.851887,1.271684,4.066782,4.787279,1.684837,1.199875,1.017437,1.617251,0.668385,0.860688,0.744427,0.792517,3.834550,1.147852,1.515321,1.254477,0.539736,4,4,4,0,4
1557649298.767366,4.758582,1.504680,1.336446,1.348708,0.991697,1.580567,0.420241,2.668485,1.639454,1.297150,3.941242,4.094038,1.557711,1.230311,1.041843,1.787606,0.729505,0.833510,0.725265,0.734480,3.370451,1.288218,1.329995,1.143763,0.567484,4,4,4,0,4
1557649298.893417,5.262148,1.774267,1.216311,1.232700,0.944763,1.983519,0.511390,2.395112,1.404007,1.350995,4.506526,3.431422,1.520471,1.288137,1.035950,1.899360,0.778695,0.751426,0.690175,0.678636,3.094873,1.548850,1.103147,0.979376,0.616480,4,4,4,0,4
1557649299.019369,5.408673,1.985513,1.081822,1.118953,0.880373,2.295653,0.630525,1.968185,1.214119,1.425945,5.914546,2.918139,1.584216,1.388403,1.014499,1.889636,0.783610,0.633428,0.654379,0.645194,2.781147,1.995221,0.884633,0.801572,0.674759,4,4,4,4,4
1557649299.145421,5.117419,2.089826,0.987723,1.033381,0.812709,2.608475,0.778295,1.508996,1.126061,1.493851,7.927946,2.682837,1.726801,1.518554,0.996277,1.753917,0.738422,0.509602,0.623175,0.647423,2.507420,2.616888,0.716452,0.657893,0.730947,4,4,4,4,4
1557649299.271475,4.509758,2.073904,0.999924,0.981952,0.752343,2.652474,0.952228,1.144283,1.156402,1.518052,10.198132,2.741779,1.898627,1.639778,0.987610,1.568361,0.670848,0.409925,0.589218,0.683735,2.265463,3.311092,0.640175,0.581150,0.773918,4,4,4,4,4
1557649299.397429,3.840729,2.001599,1.149694,0.960208,0.707236,2.616561,1.136413,0.929840,1.292570,1.471400,12.075590,2.986554,2.018750,1.703316,0.980101,1.421412,0.620778,0.363269,0.546362,0.738379,2.094343,3.909208,0.693010,0.579595,0.795696,4,4,4,4,4
