TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4
1557645469.840064,43.199233,8.363074,3.026620,2.063785,0.881251,3.277541,0.881612,2.634835,2.075594,3.191276,8.752158,2.824151,5.417561,3.077288,1.097823,4.115805,1.670945,3.904369,2.363347,4.031525,24.516447,5.646669,3.257011,1.688747,1.131812,4,4,4,4,4
1557645469.965887,34.471676,7.618076,2.882762,2.002915,0.927925,3.629864,0.894555,2.826919,1.761801,3.081658,7.132656,2.263926,4.954044,2.837826,1.203661,4.733205,1.523056,3.957623,2.225781,3.796997,19.549859,5.367215,3.126005,1.674577,1.264533,4,4,4,4,4
1557645470.092110,24.322981,6.890164,2.927317,2.014932,0.985700,3.955234,0.966360,2.861941,1.497285,2.871161,5.657462,1.776929,4.007170,2.518741,1.334172,5.013211,1.377326,3.896296,2.254903,3.555993,13.784995,5.117779,3.059269,1.661915,1.415247,4,4,4,4,4
1557645470.218033,16.989459,6.733527,3.244934,2.153572,1.046566,4.158030,1.097309,2.800559,1.343262,2.602894,4.755343,1.507167,2.980570,2.241748,1.469061,5.146131,1.252737,3.710789,2.511871,3.381358,9.160220,4.976080,3.214566,1.690810,1.600842,4,4,4,4,4
1557645470.344057,14.986563,7.359614,3.793274,2.462453,1.098936,4.327593,1.263102,2.703953,1.353545,2.343478,4.595002,1.490600,2.253420,2.109483,1.574532,4.952000,1.194885,3.439116,3.023146,3.296067,6.843484,4.912009,3.645023,1.784248,1.879974,4,4,4,4,4
1557645470.470180,19.408406,8.600606,4.453317,2.917196,1.143362,4.355897,1.420569,2.603879,1.528124,2.144091,4.884045,1.653796,1.994794,2.167828,1.613641,4.834389,1.254831,3.164708,3.726088,3.288988,7.049716,4.890723,4.253675,1.927651,2.291996,4,4,4,4,4
1557645470.596203,28.550478,10.084960,5.022476,3.429306,1.186840,4.219872,1.529543,2.492146,1.816664,2.016375,5.461399,1.910657,2.139837,2.415390,1.564221,4.999163,1.453562,3.003304,4.503243,3.332885,8.900326,4.966918,4.849536,2.095880,2.802034,4,4,4,4,4
1557645470.722126,39.781824,11.355382,5.272698,3.873966,1.231168,3.886955,1.575748,2.327221,2.138974,1.935592,5.814520,2.147074,2.423916,2.820281,1.433763,5.451265,1.740929,3.015388,5.209123,3.404614,11.538050,5.222722,5.197881,2.270838,3.287855,4,4,4,4,4
1557645470.848350,48.644896,12.133792,5.083381,4.165607,1.268667,3.337744,1.573044,2.096521,2.458464,1.864659,5.750451,2.275455,2.608499,3.337505,1.256798,6.284086,2.024074,3.166306,5.739479,3.502793,13.534867,5.745516,5.164540,2.455194,3.587296,4,4,4,4,4
1557645470.974373,54.598756,12.214937,4.483372,4.277479,1.282866,2.618641,1.540176,1.836853,2.785149,1.772998,5.114525,2.211643,2.570284,3.892666,1.078397,6.838447,2.190583,3.349599,6.048848,3.661492,15.005848,6.374612,4.775756,2.655230,3.576222,4,4,4,4,4
