AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
51.648821,11.874355,5.151211,1.91112,1.390651,5.306695,1.486356,2.207374,2.28155,3.577506,2.472053,0.567128,0.625913,0.942265,14.525552,22.535429,7.618514,5.414008,2.554757,2.143297,34.795107,9.025834,3.591537,1.185399,1.204362,happy
17.980093,4.876112,3.68589,1.324054,0.523744,1.876124,1.303875,0.908806,1.206306,1.329207,1.624729,0.319183,1.146137,1.929008,7.665022,6.400019,2.262388,3.853718,4.631419,2.778495,7.557433,2.798774,4.17344,1.480041,0.642823,happy
32.736452,6.460696,1.4419,0.460903,0.928755,17.305383,1.651735,1.125704,0.628968,0.944107,6.013082,1.734539,0.413617,0.443267,0.609934,205.123721,76.769683,41.028451,15.35705,7.510581,26.942263,3.999324,0.908944,0.723475,1.106769,sad
8.672927,1.264464,1.854945,0.998004,0.890169,3.39181,1.223029,1.428203,0.700168,0.9979,0.982007,0.394501,0.463408,0.690633,0.358882,2.189614,0.419818,1.88439,0.903585,1.143618,4.629441,2.302889,1.659586,0.810182,0.507121,happy
16.119237,8.007178,4.519242,2.734469,1.719701,1.047045,0.837936,1.738339,2.32266,5.185161,5.793158,1.584822,2.682711,2.020378,1.747962,2.137563,5.315428,2.56672,8.609661,15.296254,10.039516,5.252202,2.954808,3.787944,1.781254,happy
11.67056,7.404243,4.126041,1.87671,0.873453,4.144113,1.401627,1.113261,2.785424,2.16227,0.369945,0.419741,1.175597,0.984131,19.323379,3.51133,3.561841,2.231433,4.488946,2.230658,8.329817,7.642289,4.492905,1.496958,1.110445,happy
306.730629,48.993665,10.915513,3.52027,3.276256,118.870838,29.363238,17.667361,6.663223,2.470367,12.268995,5.117546,3.140547,1.054978,0.729284,81.753942,22.101262,9.769731,4.509574,2.059182,193.640354,35.54121,15.455154,5.850695,2.360828,happy
11.182478,4.275678,7.728273,1.233563,0.690148,6.52274,2.322975,2.715728,1.918526,1.593686,0.413331,0.63141,1.892705,0.802724,14.13566,6.585635,3.601466,0.978172,4.05897,2.777869,10.54148,6.836411,6.577169,1.937233,0.631574,happy
1.126229,0.757227,0.818955,1.222432,0.682347,0.398446,1.481172,0.6497,0.869297,0.694773,0.59475,0.846287,0.66141,0.699645,0.576661,0.932794,0.558282,1.363115,0.515805,0.714213,2.805606,0.86718,2.06355,0.718115,0.68962,happy
2.692937,0.836048,1.093805,0.907436,0.718311,1.437876,0.584788,0.450486,0.655413,1.014787,0.982906,1.012377,0.620173,0.447804,0.449436,0.806805,1.51717,1.13605,1.048203,0.701855,0.79145,1.309163,1.712941,1.091009,0.800463,sad
6.088486,2.773789,1.008737,0.846821,0.904706,19.169187,4.990577,3.079596,1.894675,2.382916,5.290599,0.539079,1.650655,1.024579,18.468032,7.01185,11.729328,3.243593,2.335898,4.439046,8.713994,1.708643,1.928522,0.781169,0.781642,happy
2.431016,4.977571,2.142145,0.982956,1.325897,1.461953,1.592829,1.220118,0.95096,0.964587,2.93363,1.519571,1.372149,1.233502,1.006256,3.527226,2.734573,2.002053,1.295495,1.476141,2.029507,5.025709,1.386681,1.881268,1.061043,happy
6.308429,3.711655,5.164275,1.351018,0.702701,1130.453047,58.514914,101.1473,21.227532,4.880909,1.551969,0.70282,2.032517,1.45792,14.7789,3.876264,2.6939,2.417751,1.847574,2.369661,7.043111,2.595096,3.017288,0.824695,0.562186,happy
1.460722,1.663267,2.899956,1.445393,0.515887,0.626763,2.272662,1.043453,0.666448,0.952969,0.662069,1.62241,0.556925,0.840802,0.617199,0.785461,1.603279,1.571947,1.568648,1.25885,2.68604,2.247258,1.252784,0.636132,1.147507,sad
39.470304,8.848674,1.993368,1.318459,1.15084,2.122003,0.807968,0.735941,1.517065,1.221669,8.973813,3.117078,1.789969,1.298935,2.069195,34.536137,10.237576,5.230501,2.498189,4.645148,15.187625,3.006221,2.43444,1.488992,1.924508,sad
2.1031,2.919754,2.599223,2.122345,1.080919,1.974153,1.984367,1.514426,0.944869,1.097565,0.633091,1.606738,0.496077,0.544995,0.421005,1.528042,1.719407,1.55441,0.786089,0.544628,6.682434,6.018704,1.977429,1.746448,0.739822,sad
16.860124,4.92589,3.68583,2.933934,3.001769,4.448651,1.277972,5.706676,3.905159,6.779843,14.384527,4.584765,2.726495,3.82339,2.359529,3.673357,2.130769,2.687531,7.426284,8.809864,14.234939,4.996389,2.557966,3.98476,3.408988,happy
14.438658,4.589281,2.328098,3.031408,0.859902,4.668202,1.084692,1.947145,2.735123,1.156757,17.309729,8.105651,5.575514,3.825521,0.793016,1.456787,0.341958,0.821633,1.597277,0.713207,4.479216,5.737858,3.006683,2.662343,1.088732,happy
30.118795,15.881254,2.126153,1.853361,0.768309,3.154576,2.944339,2.520006,1.69161,0.868935,2.181025,1.078241,0.770775,1.315318,1.219815,20.814235,8.707319,7.228908,3.871947,1.308265,6.737859,10.418125,3.159037,3.223911,0.735106,sad
12.422604,3.886098,3.438141,2.339652,1.067705,1.027002,0.727822,1.37404,2.706138,2.183879,2.766757,1.498269,2.55025,2.658465,1.083115,2.016207,1.4358,2.645056,4.167086,5.115808,2.702699,2.209256,2.091548,1.958854,1.379927,sad
7.138316,6.62644,5.346947,1.33788,0.452232,1.755933,2.590369,1.314412,0.83733,0.72952,0.957543,0.388727,0.271353,2.450224,1.596276,92.465923,10.303651,12.925341,2.084772,2.30484,9.637151,11.03779,6.274543,1.177786,0.656443,sad
3.148598,2.34447,1.020559,0.96038,0.677744,3.520934,0.924671,0.550696,0.859779,0.99082,1.014588,1.036981,0.560826,0.736044,0.568719,4.974222,1.933529,1.743342,0.778989,1.251509,3.589257,2.645471,1.26937,0.850858,0.612554,sad
18.971646,1.728915,1.163948,2.009486,1.013605,6.905847,1.478517,1.642787,0.793221,0.679028,3.049445,1.339233,1.202569,0.980743,0.595285,130.308525,51.617158,24.208324,13.148027,6.12422,13.417643,3.078872,2.564174,1.508474,1.070964,sad
5.062923,1.431908,1.613934,0.802012,0.746578,2.231287,1.960757,1.850758,1.072678,1.040826,2.157425,1.103102,2.044693,1.397278,0.636665,0.713773,0.94518,1.094151,0.268781,0.455772,4.906504,2.598175,2.344156,1.538276,0.844317,happy
77.797166,21.274429,10.859632,7.288165,2.606871,16.835327,9.836715,4.517219,4.613635,3.020089,5.511982,14.851149,7.65358,5.541312,1.483163,10.947515,14.564084,11.440616,8.118729,6.202785,22.708622,16.013228,5.00615,7.703493,2.219117,happy
8.734722,2.562922,1.485513,1.332631,0.396518,4.44056,2.314274,1.080237,1.246177,0.446495,4.599695,2.021292,4.518197,1.642433,0.810611,0.504629,0.591147,0.907035,0.386391,0.260896,6.927876,2.461717,2.91125,1.298184,0.583673,sad
3.916288,1.938356,1.893064,1.153465,1.141401,1.218391,1.211694,0.254758,0.976372,1.150144,1.047559,1.897949,0.980889,0.349212,0.471574,1.177251,0.835432,1.804791,1.038299,1.233446,4.088787,1.092521,1.857301,0.838684,0.574707,happy
2.684663,4.742013,0.802254,2.487368,0.888596,1.361504,1.312496,0.6235,1.366469,1.213849,1.156635,0.714277,0.484374,0.559144,0.654787,2.26882,1.009392,0.557494,0.525744,0.705088,6.83262,2.55699,3.18643,1.090615,1.163443,sad
24.791728,4.951994,3.658681,1.857295,1.624625,32.577028,3.183592,2.231402,1.457675,1.557876,1.178736,1.470554,1.011227,0.813114,0.716089,88.440118,36.346025,20.384304,6.557286,5.189416,20.163986,1.94854,1.515571,2.183725,1.565447,happy
79.501034,24.981884,7.991609,3.320894,1.490884,70.47495,23.922768,11.280054,4.622082,1.779891,3.496287,4.79766,2.70572,1.456284,1.019584,34.405432,16.47434,5.130114,2.902889,1.799078,61.14715,23.265043,11.649388,3.515777,2.463908,happy
154.960274,25.137391,5.17462,3.371414,3.377064,63.101198,22.61548,4.596243,9.532163,9.796988,222.184165,163.176806,52.296405,20.564883,8.598611,136.527871,32.527726,22.758196,9.445523,9.352999,49.217549,8.152059,4.29926,4.282511,4.077267,happy
14.333252,30.447381,13.214039,2.472775,1.84565,17.382283,15.186594,6.242728,1.208141,1.948846,4.915847,4.177526,1.369785,0.635877,0.457645,13.148316,16.906957,8.653476,3.253547,1.85559,14.106967,28.824949,11.073298,1.905177,1.539344,happy
2.735333,2.143833,0.934236,0.815812,0.682979,1.12248,0.815366,0.638611,0.547801,1.028082,4.703003,0.866808,0.957181,0.631023,0.359189,21.661794,3.748028,4.165865,1.242903,2.132811,5.255167,3.757778,1.040347,0.8121,1.354492,sad
142.173889,57.287698,19.110461,5.876196,2.90997,104.170534,54.354288,19.182986,6.758486,3.51279,8.899631,8.546682,4.034834,1.152881,0.850374,74.337826,37.248644,13.903854,6.097918,2.228454,136.661157,60.97477,21.196752,6.606471,2.948442,happy
4.996028,3.212418,2.246691,1.661697,1.506744,2.938791,1.284557,0.899975,1.419271,0.771901,0.457788,0.633229,0.162656,0.589107,0.463191,2.382441,1.364585,0.890044,0.576405,0.701816,12.31218,4.465877,1.686409,1.60451,0.497857,sad
21.526966,4.887145,0.910994,1.01783,0.981482,0.951813,1.476154,0.635613,1.865286,1.627028,69.651195,8.067226,2.209462,3.327279,1.990501,2.811866,1.991951,1.483683,0.953979,2.366883,12.754626,2.720791,0.990034,1.88213,1.386245,sad
14.319189,7.324328,2.946932,1.426237,5.46255,4.567987,1.412299,5.261212,1.843844,5.449099,7.623212,7.832306,6.093269,2.325184,3.923544,1.379821,1.019136,1.711418,0.773435,3.674644,6.843663,5.742994,4.081082,1.37243,4.223167,happy
14.441617,7.169487,3.42843,3.334566,3.13906,90.698409,31.305375,9.57472,9.5311,8.36645,14.703976,1.917128,3.49325,4.501692,4.15634,6.14566,2.058988,5.50375,5.216149,9.528209,10.037642,2.700927,3.253153,3.746081,4.328314,happy
7.066158,6.30073,1.437746,1.025007,1.066682,3.630358,2.451595,0.945947,1.519331,1.143268,2.357607,1.109806,1.046095,0.599796,0.49669,6.423452,1.746984,2.956358,2.492914,0.886717,6.275019,4.324112,2.09885,1.230495,0.976437,sad
4.290514,1.489438,1.412726,1.716474,0.4689,2.832796,0.688001,1.174572,2.090616,0.555788,9.277374,1.802434,1.511973,1.255448,1.014618,0.638519,0.605705,0.199579,0.770487,0.509971,2.684476,1.905545,1.314715,0.85578,0.824988,happy
7.460434,4.597511,2.088356,1.821866,0.669697,1.358281,3.553432,1.171471,1.385968,1.233078,3.533041,4.910995,1.404064,2.307684,0.706068,0.630005,0.962169,0.978984,0.44648,0.581629,4.397981,3.227751,1.743578,1.421872,0.780436,happy
47.264544,9.814705,1.801817,1.539079,0.562844,1.162681,1.505137,0.484477,0.860864,0.59053,1.566968,0.507042,0.916078,0.991785,0.327131,1.218024,1.457906,1.532541,0.711431,0.515767,27.956864,7.45813,3.262867,1.980012,1.729491,sad
0.902311,2.036898,1.390915,2.236496,1.526201,1.23954,0.918826,0.567032,1.7624,2.100501,8.877136,4.432683,6.362953,4.079933,1.973268,2.373704,3.216004,1.940454,3.034321,5.553484,2.257033,2.864988,3.067194,2.194356,1.702673,sad
3.959406,2.951034,1.294157,1.18836,0.677811,2.152477,1.654238,1.258682,0.617286,0.74825,1.050065,0.828272,0.534899,0.660157,0.383419,124.688301,33.03662,7.574567,5.547162,4.532738,4.69405,2.598328,0.907119,1.311422,0.773275,happy
3.737855,2.544478,1.538262,1.217815,0.496029,2.45984,3.618331,1.016982,0.554545,0.456046,5.334118,3.617304,1.901795,2.208716,0.843746,0.938419,0.932069,0.544949,0.276432,0.253359,5.337173,2.826351,2.003988,1.061999,0.443974,sad
10.907687,4.658522,4.775433,1.185349,0.759452,2.60404,0.82365,0.598264,0.872666,1.04143,0.859205,0.892389,1.116297,0.672034,0.405787,3.147283,1.007231,1.275331,0.648749,1.084191,9.185952,3.779292,0.783382,0.604271,0.707347,happy
1.471801,1.643347,1.804385,0.793927,0.576323,3.669066,1.80287,0.719914,0.801595,0.788335,2.365446,2.140135,0.730417,0.50465,0.446806,0.298552,0.486616,0.553046,0.437733,0.326194,0.948068,2.257472,0.926452,0.513632,0.653343,happy
3.869098,4.279642,1.824403,2.226176,0.752593,2.637306,3.702955,1.009576,0.814153,0.526029,1.082809,1.848916,1.907605,0.395281,0.270932,1.714443,4.194865,1.468426,0.796556,0.413832,6.055103,4.319795,2.409295,1.218436,0.763989,sad
13.807067,6.209336,8.412739,7.755285,4.789431,8.247173,2.913529,10.620953,8.967167,10.27993,198.875307,17.715273,7.399994,8.883013,5.0796,5.187452,3.80735,8.780809,7.732363,17.448457,24.358849,2.361297,6.780333,6.420659,4.752966,happy
14.83745,3.465292,1.252909,0.842123,1.069233,0.944633,0.650913,0.662618,0.990744,1.969546,5.352181,0.681695,1.364897,1.474907,1.592095,1.35247,1.509364,2.240127,1.967,3.384184,8.467364,2.38908,1.168048,1.072464,1.377156,sad
48.426046,13.376147,10.578877,2.824725,1.579991,38.152115,4.590384,3.004019,2.745958,1.967056,4.462898,0.838489,1.050524,1.013435,0.96883,40.226775,6.677562,7.372732,2.154359,1.615114,42.353836,9.536368,7.294345,2.413972,1.672216,happy
151.058068,26.855724,7.909808,0.919005,0.765292,5.96948,2.963956,1.596982,1.381848,0.806109,1.086265,0.463479,0.844753,5.467068,5.217821,22.817633,7.642342,3.207311,0.987104,1.320573,45.756855,12.037982,2.48578,1.115949,0.768847,sad
3.367159,1.78473,2.14522,1.807342,0.70692,2.151614,1.663583,2.71731,0.801459,0.733025,1.068764,0.946522,0.958605,0.551478,0.521224,1.720569,1.330556,1.481589,0.910522,0.562827,6.097397,2.924198,0.979327,1.172042,1.263692,sad
20.577832,4.681886,2.717737,0.649933,0.959518,2.119683,2.56478,1.72694,0.516401,0.805468,1.04582,0.500979,1.345251,0.479196,0.399482,5.708557,3.713967,6.324749,1.275493,1.285772,38.354643,3.588329,2.802696,0.997152,0.871567,sad
51.472529,20.510115,4.91629,2.420349,0.708822,4.884795,4.256873,1.895663,2.875242,0.569206,1.089482,0.677081,2.802001,1.425831,0.797598,6.404204,4.849715,5.035684,1.905676,0.691941,9.547595,16.815982,1.899078,1.596858,0.630737,sad
5.601567,2.010678,1.836434,0.88888,0.372994,1.531827,0.768809,0.925529,1.022578,0.487357,6.317456,2.735157,0.886558,1.15657,0.619518,0.759046,0.485311,0.434983,0.359943,0.214582,12.496435,2.804845,1.553683,1.011701,0.470101,sad
1.927818,1.852966,1.482052,0.866495,0.843582,2.022305,1.015043,1.379613,0.846211,0.89364,1.158062,1.051167,0.512122,0.518807,0.330132,0.367033,0.325619,1.372458,0.968954,0.966254,1.149762,1.19357,0.988108,1.533747,0.648215,happy
2.513896,1.219024,1.430123,1.491134,0.781429,1.298563,1.870494,1.28579,0.912126,0.797511,0.581394,0.577557,0.97648,0.593332,0.764957,1.64061,0.997164,0.313796,0.931744,1.042503,3.315736,1.637047,1.539982,1.500212,0.588136,sad
9.262968,3.494485,4.945121,1.266178,0.658097,2.727376,1.356587,1.273327,1.841309,1.925035,3.896644,0.408392,0.341229,1.273652,10.448977,4.461761,12.615514,5.21798,3.351034,4.386218,10.150414,4.86658,4.638903,1.153719,0.672381,happy
27.203958,5.187106,4.184327,1.399437,1.400068,3.279943,1.521815,2.415607,1.748723,1.251837,1.285005,0.406236,0.425156,0.325266,0.634925,4.378517,2.540259,1.226717,0.754792,0.787824,13.542147,4.054919,1.39471,1.844127,1.231795,happy
6.308054,4.374244,2.294463,0.703671,0.668773,3.366102,1.64758,1.895428,0.530637,0.644982,0.329481,0.442976,0.28634,0.268373,0.362045,3.300472,2.939612,1.498104,0.909263,0.612696,4.561947,2.960493,1.895367,1.790897,0.720937,sad
3.743789,1.940007,2.039021,1.384804,0.731051,3.425967,1.098741,0.61572,0.778552,0.738398,9.9736,5.83371,1.049985,0.918128,0.702415,0.30488,1.228676,0.506684,0.497015,0.322993,4.90322,3.693913,1.55268,1.22914,0.789563,sad
108.768424,16.611972,1.761602,1.203583,0.889773,3.200657,3.805483,1.069144,0.741003,0.58371,0.351098,0.552263,0.517496,0.22459,0.292078,1.719873,1.401216,1.587793,0.616632,0.496062,50.017126,9.610433,2.840638,1.775705,0.560019,sad
29.512124,3.5406,1.617698,2.025582,1.802287,0.852985,1.86411,1.770034,3.261771,4.588481,5.686115,2.999572,1.875677,3.451497,2.078791,0.676864,1.961664,10.841576,8.87883,13.058701,13.115126,2.378312,1.052572,4.427045,1.911703,happy
3.913766,2.507974,1.43821,0.568786,0.593478,8.595747,2.390065,0.864529,1.136719,0.736909,6.290447,1.161773,1.91662,1.712694,0.771101,22.384414,7.622071,13.281821,0.708474,0.401237,18.495047,2.744885,1.20213,0.863351,0.512762,sad
31.952442,13.60546,1.909613,1.553946,1.071552,3.719252,1.715287,1.211303,1.31702,1.665959,1.860652,0.26668,0.503667,1.26787,11.478837,5.024843,5.561809,4.231253,4.834532,1.917481,12.078057,5.037523,2.78136,1.22959,1.112574,happy
10.447268,4.053311,4.398175,3.897217,0.612139,4.762016,1.360947,2.662282,2.029719,1.608964,2.128577,1.172442,1.609931,3.344229,3.351161,7.273386,3.90694,5.363482,3.035201,0.570133,9.77074,7.148045,6.742967,3.220593,1.013165,sad
95.87261,16.717123,4.249034,2.053787,2.633397,3.013497,2.429517,2.489408,3.138696,3.591002,12.012509,2.620889,2.239561,1.526576,1.540289,19.037651,3.858236,6.112361,5.699947,10.93591,32.011308,6.47699,1.299138,1.81647,3.382742,happy
33.599244,6.600467,2.654425,1.200516,1.341188,0.683677,0.788011,0.865484,1.879917,3.030102,2.125333,0.645199,1.264217,1.481889,1.226933,1.346238,0.667314,6.058348,2.313983,4.120997,11.95772,2.299449,2.430913,1.833027,2.645313,sad
6.159527,2.492255,4.835281,3.737505,0.915195,1.337846,1.515413,3.436874,2.831788,1.931462,4.110047,2.299716,2.446124,5.006701,1.203708,1.454351,2.209591,1.010378,3.572474,3.162975,3.810728,2.217355,3.952783,4.520901,1.195995,sad
9.23655,3.750799,3.129675,2.713281,1.36311,3.283448,2.264775,3.103838,3.341644,2.882048,25.339856,4.296574,5.351871,4.150648,1.281014,5.046216,9.054834,6.044992,9.391475,7.941133,8.783502,3.438938,2.398441,1.737514,1.199528,happy
5.792899,6.221802,3.091417,1.745054,1.286579,3.996012,2.775375,1.65442,0.716381,0.640427,0.514531,0.872909,1.288845,0.550162,0.356821,1.701153,1.383392,1.090095,0.717107,0.534002,12.264012,2.163549,2.447277,1.157232,1.072371,sad
5.984674,2.662213,2.917296,0.916774,0.988444,2.930669,1.831251,0.915514,0.963093,0.842968,0.374323,1.152583,0.552824,0.243801,0.259044,1.552143,3.092656,1.480213,0.240919,0.847879,5.65352,6.434117,1.774032,0.915918,1.530164,sad
4.029375,2.169479,2.12435,1.377069,0.711011,3.934589,0.877295,0.776374,0.773536,0.775495,12.274292,6.983741,1.40234,0.895612,0.758625,0.369103,1.154317,0.386747,0.517964,0.359694,5.074437,4.051204,1.598832,1.231781,0.808453,sad
4.814412,7.966476,1.985926,0.986648,0.812402,1.432672,4.53725,1.329932,0.797485,1.002475,0.832114,0.88261,0.3914,0.435784,0.482483,1.350102,4.135061,1.487037,0.734791,0.482524,4.97005,12.439828,1.824081,1.172537,0.8246,sad
3.249029,0.782657,1.446958,0.974825,0.60913,0.904454,0.593905,0.759187,0.479045,0.946443,1.270207,1.490514,0.879484,0.511344,0.524711,1.579317,1.483115,0.738121,0.685109,0.884838,3.167314,1.767213,1.180929,1.230824,0.693059,sad
4.437522,2.326668,3.454855,1.513097,0.873498,1.480377,1.943911,2.035702,1.258,0.888037,3.395826,2.976403,1.355291,1.483952,0.448053,1.329712,0.366014,1.351801,0.514759,0.267752,3.091449,2.217815,3.400359,1.372487,0.622533,happy
5.527774,2.468884,3.128568,1.646852,0.890113,2.550192,2.32621,2.199519,1.177546,0.712133,0.438451,1.198474,0.526078,0.628391,0.361956,1.62546,1.338897,0.587625,0.766003,0.76992,9.579495,5.823669,1.358522,1.734948,0.912037,sad
1.774348,3.060015,2.912606,1.114184,0.765599,2.074167,2.393566,1.197783,1.797301,0.862372,2.417183,2.365721,1.149613,1.474036,0.855451,7.28443,3.057329,3.817308,1.85778,0.958473,7.241107,4.298325,3.005131,2.60145,1.108115,sad
199.929985,17.409462,5.256071,1.523973,1.009586,5.895757,1.863492,2.288064,0.732369,0.943631,0.601306,1.658482,0.316872,0.269391,0.418017,1.373037,1.970221,1.072729,0.617281,0.554112,48.964313,13.158409,2.628211,1.656414,1.029698,sad
43.683513,15.219874,2.952385,2.586862,4.360464,3.413712,2.690616,6.461217,4.373714,15.161119,34.101086,10.917595,6.57665,3.863131,4.140231,3.622595,4.345738,7.430889,9.491773,11.374608,13.65155,12.507675,4.214859,2.811483,4.57361,happy
33.29076,17.158981,5.742069,1.322974,0.671737,4.067667,1.757712,2.097917,1.664499,1.206738,1.393134,0.25311,1.562576,1.038896,15.903316,8.832607,9.476111,5.902614,2.429088,2.299711,16.460818,12.420296,3.056079,1.469088,0.612782,happy
8.791538,4.719382,2.13498,1.291067,0.305827,1.066832,1.521581,1.415023,1.358581,1.297847,1.207001,1.341302,0.81005,0.775513,0.322758,6.755609,6.228577,7.651116,2.932377,1.69264,9.831177,5.06582,2.192343,1.593914,0.595227,happy
38.92957,7.91059,5.471178,1.132497,1.3055,1.830957,2.164359,1.998663,1.308765,8.100783,1.83989,0.490421,0.207693,1.410073,19.996014,5.565446,7.768631,4.755465,2.645873,3.742524,20.050464,6.37013,4.670762,1.511563,1.416806,happy
101.949037,17.627183,2.511505,1.753052,0.468936,4.550202,3.47442,1.503663,1.976794,1.518362,0.728241,0.375084,0.612388,1.438741,14.29544,4.24655,7.554544,3.274078,3.421992,2.708351,41.552301,8.951077,2.488293,2.501458,0.717404,happy
37.666407,7.309431,4.068537,2.514317,0.553889,1.910042,3.056405,3.853611,2.412594,0.857902,1.120794,0.577013,0.609799,2.0664,1.505193,29.851627,4.930815,6.802679,3.189323,0.929922,6.082495,3.978109,4.703057,2.9658,0.67362,sad
13.195653,7.877589,3.515923,1.077127,0.821171,26.270166,7.602964,5.513118,1.818821,2.006356,36.415257,5.417125,9.505394,5.386957,1.679546,5.114434,1.36814,6.276485,2.821571,2.496082,8.577289,3.084838,1.357757,1.33417,0.754066,sad
13.784059,4.776182,2.883744,4.995563,3.995958,2.410349,1.512989,3.070693,5.143843,9.602485,26.680613,1.282646,3.920061,4.505444,4.068835,4.760035,4.737736,7.589135,9.480532,7.854197,9.570067,3.782134,2.612256,3.299362,3.544458,happy
124.262908,26.748974,5.219266,0.986063,0.64686,7.257066,2.614505,1.126059,1.570359,1.369622,0.280698,0.57278,0.811666,0.826572,14.285285,19.259496,7.501189,5.458072,3.414058,1.657328,30.868418,11.33266,4.771079,2.197152,0.806394,happy
16.546368,29.752344,13.496916,2.482511,1.904374,16.901541,15.542455,6.158766,1.19796,1.944094,4.963423,4.219569,1.548412,0.583622,0.453862,12.225795,16.412562,8.469364,3.231781,1.945079,17.037023,28.52609,11.296506,1.937528,1.541472,happy
78.446021,7.892017,1.356891,0.959987,1.443663,1.526296,0.346539,1.062914,1.359834,3.212187,4.417091,1.794994,1.629032,1.011138,1.427766,1.792416,0.500408,3.335121,1.968164,4.694732,43.142565,4.895474,2.677408,1.825443,2.53795,sad
41.982572,7.448752,4.547708,2.125469,1.557959,9.170248,2.890454,0.946364,1.308863,0.895028,8.509545,6.881222,3.016303,1.009194,0.998072,9.859239,22.684397,23.553673,8.448211,7.260621,175.519282,38.088045,13.455589,3.071512,3.771699,happy
120.518315,6.95585,2.69997,1.157576,0.696998,4.330895,1.852234,0.643414,1.014566,0.985042,0.936958,1.149623,0.89834,0.474103,0.663088,1.713708,3.166177,1.754236,0.555655,0.428683,18.755551,4.210565,1.978911,1.462025,0.67135,sad
195.352664,17.789492,4.223406,1.574792,0.813587,4.220039,3.845156,2.379549,1.226652,0.890856,1.007973,0.843396,1.142749,0.575855,0.357307,4.066981,4.692187,2.526611,0.921825,0.586755,16.052282,6.789549,2.161918,1.90187,1.021599,sad
8.09337,8.692832,1.349081,1.442597,0.684254,1.495294,3.838283,0.888225,0.761152,0.790869,0.995501,1.611754,0.567321,0.378425,0.501096,2.442511,1.919211,0.827297,0.760761,0.590909,13.141993,7.553356,2.887606,1.133242,0.91953,sad
1.760154,2.608175,1.287128,0.539898,0.695758,1.138603,0.750628,0.530453,1.183748,0.413191,0.940859,0.891138,0.820072,0.627313,0.54973,1.667334,0.867255,0.802767,0.476605,0.852939,2.793974,1.680215,0.832745,0.749216,0.947338,sad
2.67331,1.578689,2.748123,1.130956,1.400741,1.93426,2.138409,2.885628,1.341552,1.310743,1.492474,2.131357,1.118664,0.812543,0.593465,1.448872,1.870407,0.695999,1.040274,0.861639,1.915914,2.438536,1.048001,2.788174,1.456013,sad
3.565459,1.288075,2.234599,0.805024,0.786921,1.450987,1.236851,0.811005,1.034853,1.112097,0.809969,0.57036,0.366205,0.87861,0.636079,4.380037,0.918902,0.788343,0.81832,0.785723,2.786235,2.500766,1.16186,1.245612,0.570584,sad
